  225   30      6.547062
  225   35      6.508515
  225   40      6.400000
  225   45      6.215274
  225   50      5.961204
  225   55      5.666009
  225   60      5.334668
  225   65      5.127453
  225   70      4.881404
  225   75      4.574990
  225   80      4.403783
  225   85      4.295589
  225   90      4.250000
  220  -90      4.700000
  220  -85      4.712025
  220  -80      4.741874
  220  -75      4.901228
  220  -70      5.070995
  220  -65      5.259050
  220  -60      5.465478
  220  -55      5.614697
  220  -50      5.781656
  220  -45      5.712373
  220  -40      5.678337
  220  -35      5.724156
  220  -30      5.865141
  220  -25      6.052950
  220  -20      6.350983
  220  -15      6.509135
  220  -10      6.614466
  220   -5      6.625074
  220    0      6.700000
  220    5      6.530000
  220   10      6.440000
  220   15      6.430000
  220   20      6.500000
  220   25      6.621830
  220   30      6.754373
  220   35      6.683963
  220   40      6.584520
  220   45      6.381985
  220   50      6.125537
  220   55      5.822021
  220   60      5.461352
  220   65      5.226443
  220   70      4.940697
  220   75      4.604441
  220   80      4.421541
  220   85      4.304066
  220   90      4.250000
  215  -90      4.700000
  215  -85      4.714687
  215  -80      4.748856
  215  -75      4.976226
  215  -70      5.174666
  215  -65      5.393600
  215  -60      5.633446
  215  -55      5.795643
  215  -50      5.978978
  215  -45      5.945872
  215  -40      5.940494
  215  -35      6.036834
  215  -30      6.129103
  215  -25      6.310524
  215  -20      6.605592
  215  -15      6.648937
  215  -10      6.642353
  215   -5      6.651577
  215    0      6.740000
  215    5      6.680000
  215   10      6.500000
  215   15      6.566206
  215   20      6.570000
  215   25      6.670000
  215   30      6.900000
  215   35      6.826505
  215   40      6.695716
  215   45      6.481501
  215   50      6.094867
  215   55      5.933166
  215   60      5.578065
  215   65      5.317484
  215   70      4.994415
  215   75      4.634193
  215   80      4.439702
  215   85      4.312807
  215   90      4.250000
  210  -90      4.700000
  210  -85      4.717300
  210  -80      4.755643
  210  -75      5.050793
  210  -70      5.277604
  210  -65      5.527071
  210  -60      5.800000
  210  -55      5.974931
  210  -50      6.174606
  210  -45      6.254988
  210  -40      6.322564
  210  -35      6.373729
  210  -30      6.470786
  210  -25      6.620122
  210  -20      6.900000
  210  -15      6.817333
  210  -10      6.779120
  210   -5      6.766326
  210    0      6.820000
  210    5      6.760000
  210   10      6.750000
  210   15      6.653389
  210   20      6.630000
  210   25      6.777924
  210   30      7.015965
  210   35      6.929163
  210   40      6.772846
  210   45      6.560523
  210   50      6.071088
  210   55      6.000277
  210   60      5.683156
  210   65      5.399794
  210   70      5.050786
  210   75      4.664326
  210   80      4.458328
  210   85      4.321840
  210   90      4.250000
  205  -90      4.700000
  205  -85      4.719841
  205  -80      4.762138
  205  -75      5.040207
  205  -70      5.266721
  205  -65      5.517931
  205  -60      5.795053
  205  -55      5.966456
  205  -50      6.166249
  205  -45      6.269901
  205  -40      6.385988
  205  -35      6.573069
  205  -30      6.705703
  205  -25      6.894132
  205  -20      6.979175
  205  -15      6.897136
  205  -10      6.893974
  205   -5      6.924943
  205    0      6.850000
  205    5      6.908421
  205   10      7.050000
  205   15      6.960043
  205   20      6.915077
  205   25      7.051707
  205   30      7.142722
  205   35      6.991014
  205   40      6.783049
  205   45      6.560909
  205   50      6.101415
  205   55      6.021157
  205   60      5.769928
  205   65      5.457999
  205   70      5.093466
  205   75      4.685418
  205   80      4.471143
  205   85      4.328023
  205   90      4.250000
  200  -90      4.700000
  200  -85      4.722287
  200  -80      4.768256
  200  -75      5.028764
  200  -70      5.254296
  200  -65      5.506351
  200  -60      5.786551
  200  -55      5.953101
  200  -50      6.151515
  200  -45      6.311063
  200  -40      6.409185
  200  -35      6.532937
  200  -30      6.740000
  200  -25      6.899762
  200  -20      7.041499
  200  -15      7.020369
  200  -10      7.049601
  200   -5      7.135386
  200    0      7.070000
  200    5      7.120000
  200   10      7.201869
  200   15      7.208794
  200   20      7.278328
  200   25      7.252059
  200   30      7.234052
  200   35      7.028898
  200   40      6.780910
  200   45      6.550000
  200   50      6.189610
  200   55      6.013618
  200   60      5.844025
  200   65      5.504355
  200   70      5.127673
  200   75      4.707042
  200   80      4.484537
  200   85      4.334544
  200   90      4.250000
  195  -90      4.700000
  195  -85      4.724621
  195  -80      4.773920
  195  -75      5.016283
  195  -70      5.239984
  195  -65      5.491733
  195  -60      5.773521
  195  -55      5.933352
  195  -50      6.128107
  195  -45      6.360217
  195  -40      6.474152
  195  -35      6.586479
  195  -30      6.728692
  195  -25      6.943140
  195  -20      7.104440
  195  -15      7.219883
  195  -10      7.224468
  195   -5      7.206919
  195    0      7.225930
  195    5      7.351311
  195   10      7.426073
  195   15      7.387907
  195   20      7.345860
  195   25      7.265931
  195   30      7.219562
  195   35      7.001792
  195   40      6.828894
  195   45      6.583447
  195   50      6.336169
  195   55      6.023427
  195   60      5.899003
  195   65      5.537581
  195   70      5.152684
  195   75      4.729266
  195   80      4.498554
  195   85      4.341423
  195   90      4.250000
  190  -90      4.700000
  190  -85      4.726828
  190  -80      4.779070
  190  -75      5.002618
  190  -70      5.199495
  190  -65      5.440108
  190  -60      5.746704
  190  -55      5.905891
  190  -50      6.093970
  190  -45      6.322529
  190  -40      6.514140
  190  -35      6.618532
  190  -30      6.730000
  190  -25      6.981807
  190  -20      7.184940
  190  -15      7.371555
  190  -10      7.423767
  190   -5      7.430000
  190    0      7.450000
  190    5      7.515226
  190   10      7.563025
  190   15      7.447114
  190   20      7.378417
  190   25      7.295854
  190   30      7.200000
  190   35      6.994989
  190   40      6.819870
  190   45      6.570338
  190   50      6.339276
  190   55      6.112681
  190   60      5.933609
  190   65      5.557209
  190   70      5.168296
  190   75      4.752142
  190   80      4.513233
  190   85      4.348673
  190   90      4.250000
  185  -90      4.700000
  185  -85      4.728898
  185  -80      4.783661
  185  -75      4.974478
  185  -70      5.135494
  185  -65      5.360960
  185  -60      5.656959
  185  -55      5.818349
  185  -50      6.013489
  185  -45      6.257625
  185  -40      6.461399
  185  -35      6.607224
  185  -30      6.700000
  185  -25      6.957440
  185  -20      7.252356
  185  -15      7.500000
  185  -10      7.557363
  185   -5      7.492186
  185    0      7.500000
  185    5      7.553169
  185   10      7.521846
  185   15      7.445588
  185   20      7.428017
  185   25      7.367346
  185   30      7.238397
  185   35      7.037427
  185   40      6.813781
  185   45      6.458867
  185   50      6.264866
  185   55      6.169715
  185   60      5.947975
  185   65      5.563699
  185   70      5.174880
  185   75      4.775712
  185   80      4.528604
  185   85      4.356306
  185   90      4.250000
  180  -90      4.700000
  180  -85      4.730823
